(-92, 7.0, 12, 2)
(-83, 6.0, 12, 2)
(-85, 6.0, 12, 2)
(-82, 7.0, 12, 2)
(-86, 7.0, 12, 2)
(-91, 6.0, 12, 2)
(-92, 7.0, 12, 2)
(-98, 7.0, 12, 2)
(-97, 7.0, 12, 2)
(-104, 7.0, 12, 2)
(-95, 7.0, 12, 2)
(-103, 6.0, 12, 2)
(-100, 7.0, 12, 2)
(-106, 5.0, 12, 2)
(-104, 7.0, 12, 2)
(-99, 7.0, 12, 2)
(-98, 7.0, 12, 2)
(-99, 7.0, 12, 2)
(-98, 8.0, 12, 2)
(-95, 8.0, 12, 2)
(-94, 7.0, 12, 2)
(-92, 7.0, 12, 2)
(-85, 6.0, 12, 2)
(-86, 6.0, 12, 2)
(-91, 7.0, 12, 2)
(-96, 7.0, 12, 2)
(-96, 7.0, 12, 2)
(-94, 7.0, 12, 2)
(-98, 6.0, 12, 2)
(-99, 7.0, 12, 2)
(-100, 7.0, 12, 2)
(-101, 7.0, 12, 2)
(-101, 7.0, 12, 2)
(-104, 6.0, 12, 2)
(-111, 6.0, 12, 2)
(-113, 6.0, 12, 2)
(-109, 7.0, 12, 2)
(-105, 7.0, 12, 2)
(-104, 7.0, 12, 2)
(-109, 7.0, 12, 2)
(-101, 6.0, 12, 2)
(-103, 7.0, 12, 2)
(-100, 7.0, 12, 2)
(-95, 7.0, 12, 2)
(-96, 7.0, 12, 2)
(-93, 7.0, 12, 2)
(-92, 7.0, 12, 2)
(-88, 7.0, 12, 2)
(-66, 7.0, 12, 2)
(-68, 7.0, 12, 2)
(-66, 7.0, 12, 2)
