(-40, 4.0, 7, 8)
(-38, 5.0, 7, 8)
(-42, 5.0, 7, 8)
(-44, 4.0, 7, 8)
(-55, 6.0, 7, 8)
(-62, 6.0, 7, 8)
(-63, 5.0, 7, 8)
(-65, 6.0, 7, 8)
(-60, 4.0, 7, 8)
(-67, 5.0, 7, 8)
(-65, 4.0, 7, 8)
(-67, 5.0, 7, 8)
(-69, 6.0, 7, 8)
(-72, 5.0, 7, 8)
(-70, 6.0, 7, 8)
(-87, 6.0, 7, 8)
(-83, 5.0, 7, 8)
(-78, 5.0, 7, 8)
(-72, 5.0, 7, 8)
(-87, 5.0, 7, 8)
(-79, 5.0, 7, 8)
(-85, 6.0, 7, 8)
(-77, 5.0, 7, 8)
(-74, 5.0, 7, 8)
(-88, 5.0, 7, 8)
(-81, 5.0, 7, 8)
(-95, 4.0, 7, 8)
(-81, 5.0, 7, 8)
(-78, 5.0, 7, 8)
(-96, 6.0, 7, 8)
(-88, 5.0, 7, 8)
(-78, 6.0, 7, 8)
(-84, 6.0, 7, 8)
(-88, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-81, 6.0, 7, 8)
(-89, 5.0, 7, 8)
(-86, 4.0, 7, 8)
(-81, 6.0, 7, 8)
(-83, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-76, 5.0, 7, 8)
(-80, 4.0, 7, 8)
(-82, 5.0, 7, 8)
(-78, 5.0, 7, 8)
(-100, 4.0, 7, 8)
(-87, 5.0, 7, 8)
(-78, 6.0, 7, 8)
(-84, 5.0, 7, 8)
(-76, 5.0, 7, 8)
(-78, 5.0, 7, 8)
(-89, 5.0, 7, 8)
(-95, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-103, 3.0, 7, 8)
(-96, 5.0, 7, 8)
(-101, 4.0, 7, 8)
(-96, 5.0, 7, 8)
(-108, 3.0, 7, 8)
(-93, 5.0, 7, 8)
(-104, 4.0, 7, 8)
(-100, 4.0, 7, 8)
(-97, 5.0, 7, 8)
(-104, 5.0, 7, 8)
(-94, 6.0, 7, 8)
(-100, 5.0, 7, 8)
(-94, 6.0, 7, 8)
(-88, 5.0, 7, 8)
(-91, 5.0, 7, 8)
(-92, 4.0, 7, 8)
(-99, 5.0, 7, 8)
(-157, 0.0, 7, 8)
(-157, 0.0, 7, 8)
(-97, 4.0, 7, 8)
(-88, 5.0, 7, 8)
(-84, 5.0, 7, 8)
(-102, 4.0, 7, 8)
(-88, 6.0, 7, 8)
(-94, 6.0, 7, 8)
(-94, 6.0, 7, 8)
(-93, 5.0, 7, 8)
(-95, 5.0, 7, 8)
(-93, 6.0, 7, 8)
(-91, 6.0, 7, 8)
(-82, 4.0, 7, 8)
(-86, 5.0, 7, 8)
(-84, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-79, 5.0, 7, 8)
(-68, 5.0, 7, 8)
(-79, 5.0, 7, 8)
(-78, 6.0, 7, 8)
(-75, 5.0, 7, 8)
(-67, 5.0, 7, 8)
(-68, 6.0, 7, 8)
(-80, 6.0, 7, 8)
(-75, 5.0, 7, 8)
(-77, 6.0, 7, 8)
(-76, 6.0, 7, 8)
(-70, 6.0, 7, 8)
(-75, 5.0, 7, 8)
(-69, 5.0, 7, 8)
(-80, 6.0, 7, 8)
(-85, 5.0, 7, 8)
(-87, 6.0, 7, 8)
(-77, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-83, 5.0, 7, 8)
(-86, 6.0, 7, 8)
(-92, 5.0, 7, 8)
(-86, 6.0, 7, 8)
(-91, 5.0, 7, 8)
(-87, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-104, 4.0, 7, 8)
(-94, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-92, 6.0, 7, 8)
(-97, 5.0, 7, 8)
(-93, 5.0, 7, 8)
(-96, 6.0, 7, 8)
(-94, 5.0, 7, 8)
(-106, 3.0, 7, 8)
(-99, 6.0, 7, 8)
(-99, 4.0, 7, 8)
(-106, 4.0, 7, 8)
(-108, 3.0, 7, 8)
(-101, 4.0, 7, 8)
(-108, 3.0, 7, 8)
(-111, 1.0, 7, 8)
(-103, 5.0, 7, 8)
(-116, -2.0, 7, 8)
(-102, 4.0, 7, 8)
(-112, -0.0, 7, 8)
(-100, 5.0, 7, 8)
(-94, 5.0, 7, 8)
(-100, 5.0, 7, 8)
(-99, 5.0, 7, 8)
(-75, 4.0, 7, 8)
(-80, 5.0, 7, 8)
(-78, 5.0, 7, 8)
(-77, 5.0, 7, 8)
(-77, 5.0, 7, 8)
(-72, 5.0, 7, 8)
(-84, 5.0, 7, 8)
(-76, 6.0, 7, 8)
(-75, 6.0, 7, 8)
(-74, 6.0, 7, 8)
(-70, 6.0, 7, 8)
(-68, 5.0, 7, 8)
(-68, 6.0, 7, 8)
(-80, 6.0, 7, 8)
(-66, 5.0, 7, 8)
(-57, 5.0, 7, 8)
(-67, 6.0, 7, 8)
(-65, 5.0, 7, 8)
(-61, 6.0, 7, 8)
(-55, 5.0, 7, 8)
(-47, 5.0, 7, 8)
(-54, 5.0, 7, 8)
(-47, 4.0, 7, 8)
(-47, 5.0, 7, 8)
(-46, 5.0, 7, 8)
(-45, 6.0, 7, 8)
(-46, 5.0, 7, 8)
