(-84, 5.0, 7, 8)
(-157, 0.0, 7, 8)
(-157, 0.0, 7, 8)
(-86, 5.0, 7, 8)
(-87, 5.0, 7, 8)
(-101, 5.0, 7, 8)
(-81, 5.0, 7, 8)
(-92, 6.0, 7, 8)
(-99, 4.0, 7, 8)
(-91, 5.0, 7, 8)
(-92, 6.0, 7, 8)
(-91, 6.0, 7, 8)
(-96, 4.0, 7, 8)
(-102, 5.0, 7, 8)
(-87, 5.0, 7, 8)
(-86, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-85, 6.0, 7, 8)
(-97, 6.0, 7, 8)
(-87, 5.0, 7, 8)
(-88, 6.0, 7, 8)
(-102, 3.0, 7, 8)
(-94, 5.0, 7, 8)
(-91, 5.0, 7, 8)
(-98, 5.0, 7, 8)
(-96, 4.0, 7, 8)
(-89, 5.0, 7, 8)
(-89, 6.0, 7, 8)
(-93, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-87, 5.0, 7, 8)
(-89, 5.0, 7, 8)
(-101, 4.0, 7, 8)
(-95, 4.0, 7, 8)
(-99, 5.0, 7, 8)
(-104, 3.0, 7, 8)
(-105, 4.0, 7, 8)
(-105, 4.0, 7, 8)
(-108, 3.0, 7, 8)
(-108, 3.0, 7, 8)
(-109, 3.0, 7, 8)
(-108, 3.0, 7, 8)
(-109, 2.0, 7, 8)
(-100, 4.0, 7, 8)
(-109, 2.0, 7, 8)
(-101, 3.0, 7, 8)
(-93, 5.0, 7, 8)
(-91, 5.0, 7, 8)
(-95, 5.0, 7, 8)
(-93, 5.0, 7, 8)
(-91, 5.0, 7, 8)
(-95, 4.0, 7, 8)
(-93, 5.0, 7, 8)
(-97, 5.0, 7, 8)
(-96, 4.0, 7, 8)
(-88, 5.0, 7, 8)
(-96, 5.0, 7, 8)
(-98, 3.0, 7, 8)
(-91, 4.0, 7, 8)
(-85, 6.0, 7, 8)
(-86, 5.0, 7, 8)
(-86, 5.0, 7, 8)
(-84, 5.0, 7, 8)
(-86, 5.0, 7, 8)
(-79, 5.0, 7, 8)
(-80, 5.0, 7, 8)
(-79, 5.0, 7, 8)
(-74, 5.0, 7, 8)
(-74, 5.0, 7, 8)
(-72, 4.0, 7, 8)
(-78, 6.0, 7, 8)
(-84, 5.0, 7, 8)
(-89, 6.0, 7, 8)
(-100, 5.0, 7, 8)
(-86, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-88, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-85, 4.0, 7, 8)
(-100, 4.0, 7, 8)
(-91, 5.0, 7, 8)
(-94, 4.0, 7, 8)
(-99, 5.0, 7, 8)
(-94, 5.0, 7, 8)
(-93, 5.0, 7, 8)
(-93, 4.0, 7, 8)
(-95, 5.0, 7, 8)
(-99, 5.0, 7, 8)
(-92, 5.0, 7, 8)
(-88, 5.0, 7, 8)
(-97, 6.0, 7, 8)
(-93, 5.0, 7, 8)
(-91, 5.0, 7, 8)
(-85, 5.0, 7, 8)
(-84, 5.0, 7, 8)
(-98, 5.0, 7, 8)
(-101, 4.0, 7, 8)
(-105, 4.0, 7, 8)
(-94, 5.0, 7, 8)
(-97, 5.0, 7, 8)
(-91, 6.0, 7, 8)
(-95, 5.0, 7, 8)
(-88, 5.0, 7, 8)
(-87, 6.0, 7, 8)
(-83, 5.0, 7, 8)
