(-84, 7.0, 12, 14)
(-77, 7.0, 12, 14)
(-71, 8.0, 12, 14)
(-74, 5.0, 12, 14)
(-83, 7.0, 12, 14)
(-83, 7.0, 12, 14)
(-80, 7.0, 12, 14)
(-86, 7.0, 12, 14)
(-88, 7.0, 12, 14)
(-91, 7.0, 12, 14)
(-89, 7.0, 12, 14)
(-92, 7.0, 12, 14)
(-94, 7.0, 12, 14)
(-95, 7.0, 12, 14)
(-88, 7.0, 12, 14)
(-88, 6.0, 12, 14)
(-87, 7.0, 12, 14)
(-91, 6.0, 12, 14)
(-81, 7.0, 12, 14)
(-87, 7.0, 12, 14)
(-82, 6.0, 12, 14)
(-83, 6.0, 12, 14)
(-76, 6.0, 12, 14)
(-83, 6.0, 12, 14)
(-78, 6.0, 12, 14)
(-81, 7.0, 12, 14)
(-91, 6.0, 12, 14)
(-87, 6.0, 12, 14)
(-93, 7.0, 12, 14)
(-89, 7.0, 12, 14)
(-95, 7.0, 12, 14)
(-93, 7.0, 12, 14)
(-97, 7.0, 12, 14)
(-98, 7.0, 12, 14)
(-98, 7.0, 12, 14)
(-97, 7.0, 12, 14)
(-94, 7.0, 12, 14)
(-96, 7.0, 12, 14)
(-87, 7.0, 12, 14)
(-91, 5.0, 12, 14)
(-85, 7.0, 12, 14)
(-83, 7.0, 12, 14)
(-85, 7.0, 12, 14)
(-76, 6.0, 12, 14)
(-85, 8.0, 12, 14)
(-95, 6.0, 12, 14)
