(-65, 6.0, 7, 14)
(-62, 6.0, 7, 14)
(-62, 5.0, 7, 14)
(-59, 6.0, 7, 14)
(-78, 6.0, 7, 14)
(-61, 6.0, 7, 14)
(-71, 5.0, 7, 14)
(-62, 6.0, 7, 14)
(-60, 5.0, 7, 14)
(-65, 6.0, 7, 14)
(-65, 6.0, 7, 14)
(-66, 5.0, 7, 14)
(-67, 6.0, 7, 14)
(-70, 6.0, 7, 14)
(-64, 6.0, 7, 14)
(-68, 6.0, 7, 14)
(-78, 6.0, 7, 14)
(-63, 7.0, 7, 14)
(-76, 5.0, 7, 14)
(-58, 7.0, 7, 14)
(-65, 5.0, 7, 14)
(-61, 6.0, 7, 14)
(-64, 7.0, 7, 14)
(-58, 6.0, 7, 14)
(-80, 6.0, 7, 14)
(-54, 6.0, 7, 14)
(-58, 6.0, 7, 14)
(-55, 6.0, 7, 14)
